"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gm43773",2.8872887181207,0.0944688894730608,0.295392040845463,0.551727054011963,0.705546642255773
"Gm43774",1.13756998731462,-0.0366996638175453,0.325192321072626,0.705894647528809,NA
"Gm43775",29.5123433751639,0.144363211320536,0.256889445304242,0.414417022413351,0.588716838622333
"Gm43776",0.620533131661113,0.0401330196109428,0.336594982718765,0.673050788544416,NA
"Gm43777",1.23354300364172,0.205557934252126,0.421079401467792,0.0779526816875723,NA
"Gm43778",0,NA,NA,NA,NA
"Gm43779",0,NA,NA,NA,NA
"Gm43780",0,NA,NA,NA,NA
"Gm43781",0,NA,NA,NA,NA
"Gm43782",0,NA,NA,NA,NA
"Gm43784",0,NA,NA,NA,NA
"Gm43785",0,NA,NA,NA,NA
"Gm43787",9.26219191996476,0.0635437684278547,0.234884971981882,0.707401858948719,0.825077821664174
"Gm43788",1.90930437638609,-0.241711877310828,0.416190438610733,0.102586858411018,0.218634193989334
"Gm43789",7.05578281982525,-0.0215661911561482,0.262184608476415,0.8950014102678,0.941868379702598
"Gm43790",4.60984779570414,0.0398315468037062,0.277916972641335,0.805164915908141,0.889387964441262
"Gm43791",0.378271394797763,0.0187801713715608,0.337929879837653,0.68417091339021,NA
"Gm43792",1.80378656764316,-0.0751937202770713,0.318822760062958,0.551499045748514,0.705371246695644
"Gm43793",0.929688946023374,0.0190773316036598,0.316135721208211,0.867639176346279,NA
"Gm43794",4.31713265072021,0.0496117610735246,0.276765760913008,0.759961895643258,0.859816023379937
"Gm43795",3.13149696284024,0.099975273958536,0.309651009110123,0.502324046862428,0.665552633834771
"Gm43797",2.59973361501216,0.378315760114476,0.547804318766228,0.0534045660353537,0.134405109872499
"Gm43798",0,NA,NA,NA,NA
"Gm43799",1.64850666289995,0.0928139351311912,0.328406716822417,0.432913559980518,0.606047760492019
"Gm43800",17.1955824307971,0.226043595597939,0.227376925341308,0.199201222358952,0.355022945227999
"Gm43802",0,NA,NA,NA,NA
"Gm43803",0.050958538881669,0.0123666810674213,0.338153909602378,0.914797706669122,NA
"Gm43804",0.0570198267268947,0.0123090226424616,0.338163593537182,0.914797268830884,NA
"Gm43805",0.274550217961953,-0.0347551265833754,0.33796221345466,0.709570616820373,NA
"Gm43806",0,NA,NA,NA,NA
"Gm43807",0.432964909252607,0.0559599450331616,0.337182324421405,0.497601397213223,NA
"Gm43808",7.82721256705481,1.16351320510514,0.546997030033764,0.00178742757767217,0.00947060126004098
"Gm43809",0,NA,NA,NA,NA
"Gm43810",2.77622585729809,0.401085823066411,0.522335966466343,0.0591779261133364,0.145290635082938
"Gm43811",0.25388350927516,0.00592936022775355,0.337417238795113,0.801310507685547,NA
"Gm43812",0.114039653453789,0.0153897451519772,0.338415215958759,0.82210278741445,NA
"Gm43813",46.1789560225746,-0.120739924099205,0.2071565415463,0.464009775357999,0.633363554127901
"Gm43814",8.40051976111676,0.249952211747589,0.308973269137747,0.190967585569192,0.344353720142264
"Gm43815",7.64297308232743,0.0674147062876993,0.266021637425248,0.686508715969785,0.810613454951244
"Gm43817",1.80892887790479,0.180086309627607,0.356445775339649,0.226889378818466,0.389268371496738
"Gm43818",0.207473794066929,-0.00941995781347662,0.337402302851244,0.886639872895085,NA
"Gm43820",5.86799217562558,0.0945674879363014,0.271765341097036,0.576459962111182,0.72554336093665
"Gm43821",17.3974102064502,-0.674077279030082,0.299036788529707,0.00379570828176909,0.0172472956104108
"Gm43822",0,NA,NA,NA,NA
"Gm43823",9.73818498610514,-0.0344512100578274,0.253378917262727,0.836120742752252,0.908726813503124
"Gm43824",0,NA,NA,NA,NA
"Gm43825",3.37641903369757,0.347840867392692,0.475833168622084,0.0731113358886748,0.170171803289599
"Gm43826",1.63061049086101,-0.180059283094423,0.374208217862016,0.225907392309214,0.388184063568145
"Gm43827",0,NA,NA,NA,NA
"Gm43829",6.9677128668604,-0.0370356227227629,0.272102962813122,0.835074374513029,0.908267678316949
"Gm4383",0.468616383976234,-0.0301699891327228,0.332440584711466,0.682667549053578,NA
"Gm43830",0.683247484313166,0.0175614927535866,0.330745902534486,0.935542572792669,NA
"Gm43831",1.09914402344232,-0.028893341468092,0.323417409080311,0.849767432874617,NA
"Gm43833",0,NA,NA,NA,NA
"Gm43834",0.417445350542564,-0.0180072926996965,0.331393741241706,0.817643856299917,NA
"Gm43835",0,NA,NA,NA,NA
"Gm43836",0,NA,NA,NA,NA
"Gm43837",3.83909091874572,-0.051902527769516,0.319329337005666,0.672609992907169,0.800769166016401
"Gm43838",0,NA,NA,NA,NA
"Gm43839",0,NA,NA,NA,NA
"Gm43840",0.274663179250471,0.0107708640933876,0.335056649759828,0.888762827162294,NA
"Gm43841",0.41527639728801,0.0629018499740265,0.339979961260927,0.531167876229847,NA
"Gm43842",0,NA,NA,NA,NA
"Gm43843",160.530094989015,-0.2493714781327,0.262337340942809,0.179263223561148,0.329200668281309
"Gm43844",77.6381136950824,1.84327261351501,0.548468001820411,1.09223206904818e-05,0.000149560666386068
"Gm43845",0,NA,NA,NA,NA
"Gm43846",0.0570198267268947,0.0123090226424616,0.338163593537182,0.914797268830884,NA
"Gm43847",0.959499054027341,-0.112711264548955,0.352412566210317,0.322413550176133,NA
"Gm43848",111.826095811432,0.133770028056415,0.17056234069799,0.360642486297215,0.536297458205325
"Gm43849",0,NA,NA,NA,NA
"Gm43850",0.20977527502295,0.0173969967384976,0.338649687054761,0.728193221179333,NA
"Gm43851",0,NA,NA,NA,NA
"Gm43852",12.5553129225045,-0.318445123658183,0.267897544849407,0.098914230287217,0.212694816455858
"Gm43853",0,NA,NA,NA,NA
"Gm43854",0,NA,NA,NA,NA
"Gm43855",0,NA,NA,NA,NA
"Gm43856",0.674146765933497,-0.0387639632566405,0.334411599026438,0.63289126206237,NA
"Gm43857",71.6354698846439,0.017374783476689,0.164878248060505,0.904899793033916,0.947339470432131
"Gm43858",190.168276394737,-0.183944758320725,0.122424271248264,0.105786696888011,0.223490589017284
"Gm43859",6.86604604549135,-0.041513682170541,0.250614038651238,0.804158652952232,0.888710540167175
"Gm43860",79.2085039892111,0.388940726582531,0.225164696322219,0.0312814506753388,0.0897410455881256
"Gm43863",16.1269944890811,-0.220397939458443,0.222107462129089,0.2028890704684,0.35994796731547
"Gm43864",1.8838223812983,-0.0312243181214874,0.317125562326762,0.818940820650029,0.898905258934047
"Gm43865",0,NA,NA,NA,NA
"Gm43866",0,NA,NA,NA,NA
"Gm43867",0.312150312549307,-0.0104439607615091,0.337725720964452,0.792595709787563,NA
"Gm43868",4.53448951108142,-0.608257219515337,0.463363808062791,0.0230672085024924,0.0707507796207602
"Gm43869",1.11916486598028,-0.0390365005803034,0.326867049901097,0.743225429456863,NA
"Gm43870",0.194839535461749,0.0203575233709842,0.3387763117677,0.71749861755611,NA
"Gm43871",0.881272024829192,-0.0608181177815373,0.338063916192262,0.522904468988129,NA
"Gm43872",6.46394788853923,-0.170863400206051,0.320570839201206,0.341623793213756,0.516786061012841
"Gm43873",10.1123807109294,-0.178748619398388,0.286717608363661,0.340560289969523,0.515789731059896
"Gm43874",1.44248788071526,-0.0363099586536491,0.319649408238446,0.788644432378842,NA
"Gm43875",0.605404895813619,-0.0211501576443365,0.330310268602712,0.841773043010718,NA
"Gm43876",1.43259752640918,-0.282316417743266,0.478705512518653,0.0869154437968346,NA
"Gm43877",10.8532378746403,-0.18805109939731,0.276151528569038,0.319003684318805,0.494077963136537
"Gm43879",3.91972331143023,-0.0151845677076253,0.303097979947662,0.919867136545523,0.955175665124975
"Gm43880",2.17976763105581,-0.00383471609066782,0.312469927855045,0.982990060649738,0.990560028236294
"Gm43881",0.271416045078272,0.0123832429789996,0.337491629812011,0.798815219769379,NA
"Gm43882",0.932490947924127,-0.0373623000601503,0.333021580967244,0.698067041270225,NA
"Gm43883",0.467385494493025,-0.01840387519718,0.333025490438842,0.840673380619952,NA
"Gm43884",0.331080048095259,-0.015660091852368,0.335121823089889,0.835412866734403,NA
"Gm43885",0.60013606318785,-0.0265330426117759,0.335392242517003,0.528299921012842,NA
"Gm43886",0.947664487310281,-0.0517848669854536,0.335834044247034,0.58741330946263,NA
"Gm43887",1.31100685353055,-0.0883082719977861,0.341680583060114,0.429635760972432,NA
"Gm43888",0.270954385709597,0.0181531933163633,0.338749184662284,0.677474709177494,NA
"Gm43889",2.31685110437378,-0.04109893451191,0.322882173304222,0.754108760529208,0.856034227905157
"Gm43890",23.3484196425952,0.151739102399757,0.273493847040988,0.382577212438069,0.557773437162463
"Gm43891",0,NA,NA,NA,NA
"Gm43892",0,NA,NA,NA,NA
"Gm43893",0,NA,NA,NA,NA
"Gm43894",0,NA,NA,NA,NA
"Gm43895",0,NA,NA,NA,NA
"Gm43896",0.739842182810803,0.0238361368270449,0.334886729001841,0.735539094748658,NA
"Gm43897",0,NA,NA,NA,NA
"Gm43898",0,NA,NA,NA,NA
"Gm43899",0.0683634144209463,0.0129362017485405,0.338207948777762,0.914797268830884,NA
"Gm43900",0.396113277431992,-0.00169220707428435,0.334284053799044,0.994231919491652,NA
"Gm43901",0,NA,NA,NA,NA
"Gm43903",0,NA,NA,NA,NA
"Gm43904",0,NA,NA,NA,NA
"Gm43905",0,NA,NA,NA,NA
"Gm43906",0.0812622993761203,-0.0144770458899257,0.338350467694864,0.89758497886022,NA
"Gm43907",0,NA,NA,NA,NA
"Gm43908",0.188162864548817,0.0156230627100654,0.337261758546288,0.907728998220923,NA
"Gm43909",22.794963908916,0.419105165112013,0.327681061383358,0.0492706299797313,0.126612038116494
"Gm43910",0.112455205347503,-0.00118717124762951,0.337435553068442,0.991333884489374,NA
"Gm43911",0,NA,NA,NA,NA
"Gm43912",146.531542668311,0.0831835295707259,0.144751671472197,0.524641944536642,0.683730255976441
"Gm43913",0.273204001451029,0.00154017761325688,0.335464587347652,0.867628182086986,NA
"Gm43914",0.562843473875671,-0.0831695895705803,0.349079508149602,0.251059351759764,NA
"Gm43915",0.320236777357213,0.0168114428221804,0.336726507219196,0.64436237930887,NA
"Gm43916",0.445513004813633,0.0521284956517639,0.341295669117596,0.488698929787656,NA
"Gm43917",0.245550947124354,0.0601178375048352,0.344043131043008,0.508706972079703,NA
"Gm43919",0.304190775922246,-0.0183302993460444,0.336025745918465,0.849393999630794,NA
"Gm43920",2.29970852626137,-0.214297478334928,0.359139782001241,0.201810328531387,0.358411450411976
"Gm43921",0.0548831982773611,0.012592958004242,0.338171060366604,0.914797706669122,NA
"Gm43922",0.0628904060424162,-0.0137214168331456,0.338284811951471,0.89758497886022,NA
"Gm43923",3.25122545464697,0.203369781882321,0.340100896077664,0.238492136043016,0.403602412814386
"Gm43924",2.71059404958211,-0.176827351233296,0.343869644426223,0.26086736936711,0.430169052971931
"Gm43925",0,NA,NA,NA,NA
"Gm43926",0,NA,NA,NA,NA
"Gm43927",0,NA,NA,NA,NA
"Gm43928",0,NA,NA,NA,NA
"Gm43929",0,NA,NA,NA,NA
"Gm43930",0.0570198267268947,0.0123090226424616,0.338163593537182,0.914797268830884,NA
"Gm43931",1.32648428476014,-0.0644152358876009,0.324789626680023,0.565360715306704,NA
"Gm43932",0,NA,NA,NA,NA
"Gm43933",0,NA,NA,NA,NA
"Gm43934",0,NA,NA,NA,NA
"Gm43935",9.35204375971522,0.40537262527125,0.308322950841726,0.0553333005416632,0.138181970217264
"Gm43936",11.1038956010725,-0.926933698051116,0.446527772980271,0.00302570837179308,0.0144593351242931
"Gm43937",0,NA,NA,NA,NA
"Gm43940",0,NA,NA,NA,NA
"Gm43941",0.0533903203209171,-0.0142627523801941,0.338266905762342,0.897584542141486,NA
"Gm43942",0,NA,NA,NA,NA
"Gm43943",0,NA,NA,NA,NA
"Gm43944",0,NA,NA,NA,NA
"Gm43945",0,NA,NA,NA,NA
"Gm43946",0.277365471572586,-0.012410190374016,0.3356075127059,0.987086411515565,NA
"Gm43947",0,NA,NA,NA,NA
"Gm43948",0.626706831060572,0.0256635999036268,0.335219196629591,0.714521413823219,NA
"Gm43950",0.050958538881669,0.0123666810674213,0.338153909602378,0.914797706669122,NA
"Gm43952",0.274587572500781,-0.00331424482107377,0.336032013601442,0.974530682796153,NA
"Gm43953",0.378905780491675,-0.00268228265509282,0.330973138170773,0.981847017689222,NA
"Gm43954",0,NA,NA,NA,NA
"Gm43955",0,NA,NA,NA,NA
"Gm43957",0,NA,NA,NA,NA
"Gm43958",0.252724937012559,-0.00265917157425491,0.334841988406579,0.98731758694626,NA
"Gm43959",0,NA,NA,NA,NA
"Gm43960",0.313796540649061,0.00749498398280746,0.337359984219907,0.72824276928885,NA
"Gm43961",6.53108258409122,-0.0477176741387727,0.269194826521945,0.771952357318903,0.868095603288449
"Gm43962",0,NA,NA,NA,NA
"Gm43963",0.819847927943026,0.08171043715677,0.341446810894911,0.340453494647837,NA
"Gm43964",0.293192824418886,0.0249255688508654,0.339268220219993,0.572272042193643,NA
"Gm43965",2.26520938312589,-0.0705611971215139,0.317589444773848,0.570095984475199,0.720375178776994
"Gm43966",2.25037284137554,0.0508430414992744,0.306045943294744,0.712390936077264,0.828283815859413
"Gm43967",0,NA,NA,NA,NA
"Gm43968",0,NA,NA,NA,NA
"Gm43969",0.0548831982773611,0.012592958004242,0.338171060366604,0.914797706669122,NA
"Gm43970",0.0570198267268947,0.0123090226424616,0.338163593537182,0.914797268830884,NA
"Gm43971",0.533872224693988,0.0289743009999714,0.337806906548714,0.615721881949428,NA
"Gm43972",0,NA,NA,NA,NA
"Gm43973",0,NA,NA,NA,NA
"Gm43974",0,NA,NA,NA,NA
"Gm43975",0,NA,NA,NA,NA
"Gm43976",0,NA,NA,NA,NA
"Gm43977",0,NA,NA,NA,NA
"Gm43978",0,NA,NA,NA,NA
"Gm43979",0,NA,NA,NA,NA
"Gm4398",0,NA,NA,NA,NA
"Gm43980",2.68800620138794,-0.163461348263927,0.331043033815788,0.304729885816318,0.479546550938023
"Gm43981",0,NA,NA,NA,NA
"Gm43982",4.27708553224816,0.0969766890712241,0.325744909345475,0.453944742687724,0.624809494692034
"Gm43984",6.74133303972466,-0.0553883109273787,0.277400251550148,0.731521036795045,0.840830437674209
"Gm43985",0,NA,NA,NA,NA
"Gm43988",0,NA,NA,NA,NA
"Gm43990",0.0671137784338524,0.0128436019475828,0.338201627307864,0.914797268830884,NA
"Gm43991",0,NA,NA,NA,NA
"Gm43992",0.139069344721948,0.0159968622617175,0.338481887590979,0.82210278741445,NA
"Gm43993",0,NA,NA,NA,NA
"Gm43994",0,NA,NA,NA,NA
"Gm43997",0,NA,NA,NA,NA
"Gm43999",8.84250973035688,-0.388027759329211,0.394894142774456,0.0670628370160299,0.159634910554662
"Gm44000",1.44754736512513,-0.0359989878476351,0.319003358769442,0.748578059956124,NA
"Gm44001",4.16937305700783,-0.124152275176169,0.297278238700222,0.445999449257033,0.617611127948562
"Gm44002",7.14835812549847,0.00698681824017254,0.296865446897708,0.96302276764641,0.979464927471297
"Gm44003",0,NA,NA,NA,NA
"Gm44005",28.1649369552674,-0.729494757249649,0.314310261024347,0.00190738845145483,0.0099835711935474
"Gm44006",0,NA,NA,NA,NA
"Gm44007",0.595862194079298,0.0741742595592471,0.348739616352027,0.227184524224981,NA
"Gm44008",5.25561337954242,-0.338543941239035,0.389043474063409,0.101023736837501,0.216046114021484
"Gm44009",0,NA,NA,NA,NA
"Gm44010",0.050958538881669,0.0123666810674213,0.338153909602378,0.914797706669122,NA
"Gm44011",0,NA,NA,NA,NA
"Gm44012",0,NA,NA,NA,NA
"Gm44013",3.392229998763,0.0211454517194426,0.289757790277801,0.887474829558069,0.938356880932704
"Gm44014",0.0707059303010018,0.0130497146038638,0.338216470066225,0.914797268830884,NA
"Gm44016",0,NA,NA,NA,NA
"Gm44017",0.932981042311094,0.0218622454006922,0.324019914537917,0.818015629913669,NA
"Gm44018",0,NA,NA,NA,NA
"Gm4402",0.124133605160747,0.0156492832006911,0.338443177313752,0.82210278741445,NA
"Gm44020",0.890424058896443,0.116687420237306,0.363392750335757,0.147567683592897,NA
"Gm44021",11.7892766255731,-0.103418319774806,0.244650308655044,0.547709589859252,0.702182505889569
"Gm44022",1.83716770408824,-0.0124885819310718,0.311873769188769,0.915130463475046,0.952720634481776
"Gm44023",0.0736147329410888,-0.0141895733871459,0.338324561235899,0.89758497886022,NA
"Gm44024",0.0707059303010018,0.0130497146038638,0.338216470066225,0.914797268830884,NA
"Gm44026",0.293164461357938,0.0421707118033301,0.34119740485614,0.531496897900475,NA
"Gm44027",1.9232960125484,-0.0481102398015372,0.315064481156513,0.687729891335113,0.811438358187399
"Gm44028",0,NA,NA,NA,NA
"Gm44030",0,NA,NA,NA,NA
"Gm44032",0.123246612698307,0.0256213656903155,0.338906546027004,0.82210321677463,NA
"Gm44033",28.3259053967633,0.0137035428941803,0.179860627004124,0.92931167888375,0.95992192587699
"Gm44034",0,NA,NA,NA,NA
"Gm44036",3.75729362218461,-0.178852809962205,0.328595779688088,0.281544576047508,0.453602840513146
"Gm44037",48.7889737192572,-0.278555359204937,0.20364294515601,0.0930484170571505,0.203325138402303
"Gm44038",0,NA,NA,NA,NA
"Gm44039",0,NA,NA,NA,NA
"Gm44040",2.3898859496211,-0.0464804783600054,0.305099364438671,0.737629997615984,0.844767327390672
"Gm44041",2.52939840135554,-0.0624447575040784,0.307295811813633,0.652778031702873,0.785681372179791
"Gm44043",4.06328262098832,0.0408949716477776,0.285775634956625,0.79406778303687,0.882415400882384
"Gm44044",0.421854224298323,-0.0576836836560978,0.337624859555655,0.4733678815064,NA
"Gm44045",0.931429765771383,-0.11591831324062,0.350365832679667,0.315125228927754,NA
"Gm44046",0,NA,NA,NA,NA
"Gm44048",0,NA,NA,NA,NA
"Gm44049",0,NA,NA,NA,NA
"Gm4405",0,NA,NA,NA,NA
"Gm44050",0.167109162403137,-0.0203289173423413,0.338822369819223,0.705968931913434,NA
"Gm44052",0,NA,NA,NA,NA
"Gm44053",63.2263922078891,0.0272574236978525,0.130836121384257,0.821983307624273,0.90065494042693
"Gm44054",0.0548831982773611,0.012592958004242,0.338171060366604,0.914797706669122,NA
"Gm44055",0,NA,NA,NA,NA
"Gm44056",2.833926444983,-0.0315717247509089,0.301676882405087,0.817685869104671,0.897950931786233
"Gm44057",0,NA,NA,NA,NA
"Gm44058",0,NA,NA,NA,NA
"Gm44059",0,NA,NA,NA,NA
"Gm44060",0,NA,NA,NA,NA
"Gm44061",0,NA,NA,NA,NA
"Gm44062",0.562408326039747,-0.0301257866686313,0.328274661958979,0.740620652751728,NA
"Gm44063",0,NA,NA,NA,NA
"Gm44064",1.81844821386719,0.0196042796396081,0.311299034401304,0.873088631515687,0.92985242254401
"Gm44065",10.5665021088034,0.0219901250174614,0.254903315423605,0.896667289388125,0.943067574479735
"Gm44066",9.35895862057632,-0.263794027417274,0.343716054608013,0.157650710162466,0.300073575312916
"Gm44067",65.6007485011538,-0.327220646973066,0.246634329426528,0.0759264973552774,0.175131706912173
"Gm44068",0.339109265687207,-0.0431271512210082,0.33926545000393,0.601628761362022,NA
"Gm44069",0,NA,NA,NA,NA
"Gm44070",0,NA,NA,NA,NA
"Gm44071",0,NA,NA,NA,NA
"Gm44072",0.0570198267268947,0.0123090226424616,0.338163593537182,0.914797268830884,NA
"Gm44073",0,NA,NA,NA,NA
"Gm44074",0,NA,NA,NA,NA
"Gm44075",0,NA,NA,NA,NA
"Gm44076",0,NA,NA,NA,NA
"Gm44077",0.123886477941683,0.0256315144089895,0.338912718762609,0.82210321677463,NA
"Gm44078",0.163251375811052,-0.00715629602617272,0.337333108408608,0.892594390869421,NA
"Gm44079",0,NA,NA,NA,NA
"Gm44080",0.782748174761963,0.135346322217062,0.367094978484974,0.118676338574303,NA
"Gm44081",3.77163694597942,-0.168992516742058,0.32442270447139,0.305967765853602,0.480877274106755
"Gm44083",0.110537978629829,-0.000464718679286741,0.337309627503854,0.991333444164024,NA
"Gm44084",0.188778247616523,0.0323628177381836,0.339645884270614,0.708179192644681,NA
"Gm44085",0.295491800284185,-0.00545201425247471,0.336022399377801,0.911866091425633,NA
"Gm44086",3.48835147028744,0.0406616114283907,0.285086515048836,0.793951995661216,0.882328826897325
"Gm44087",0,NA,NA,NA,NA
"Gm44088",0,NA,NA,NA,NA
"Gm44089",2.19575873390728,0.0738123249187191,0.341053851890628,0.427530782043206,0.600859649752632
"Gm4409",3.23793373340732,0.155541456709166,0.362095285861761,0.257398942001926,0.425926126535157
"Gm44090",40.2063171242326,-0.191996346562228,0.224901076561305,0.266737162423539,0.436882348510511
"Gm44091",1.84687695018441,-0.146913314411672,0.33933451782107,0.308070574461318,0.482840020404575
"Gm44092",0,NA,NA,NA,NA
"Gm44093",7.31200673164871,-0.398408568931757,0.359556931230585,0.0670408527735441,0.159598890310853
"Gm44094",0.545871935816056,-0.0435786382589223,0.340344109748403,0.450908133087102,NA
"Gm44095",0.678388535139785,0.0920095197400101,0.342447295969467,0.42319064620487,NA
"Gm44096",0.108106197190581,0.0153506777354694,0.338424622046746,0.822103646134863,NA
"Gm44097",0.578018216037129,-0.077414166419644,0.339764611506023,0.396987126921741,NA
"Gm44098",0,NA,NA,NA,NA
"Gm44099",0,NA,NA,NA,NA
"Gm4410",0,NA,NA,NA,NA
"Gm44100",0,NA,NA,NA,NA
"Gm44101",3.37760395887397,-0.0429939179716996,0.297762003948725,0.768908676598235,0.86582968850877
"Gm44102",0.125383241147841,0.0156842707105375,0.338446830092061,0.82210278741445,NA
"Gm44103",6.95341573810498,0.959263985226894,0.635380563960848,0.00734134134371815,0.0290264000301957
"Gm44104",18.0091579908779,-0.0416578000251141,0.259968179881295,0.792386041104426,0.881008910659424
"Gm44105",0.428633691707964,-0.0186380396255943,0.33658533478466,0.756659144800642,NA
"Gm44106",0.17497284840537,0.0190160219151246,0.338708760251354,0.719146242863969,NA
"Gm44107",0,NA,NA,NA,NA
"Gm44108",0.050958538881669,0.0123666810674213,0.338153909602378,0.914797706669122,NA
"Gm44109",5.50479476079585,-0.169053695665466,0.334394067682294,0.288649145335695,0.461722634789078
"Gm44110",0.0582834634616113,-0.0145486725944025,0.338290647430199,0.897584542141486,NA
"Gm44111",0,NA,NA,NA,NA
"Gm44112",0.281457022749882,-0.000930334925373294,0.337226392423325,0.989119215871784,NA
"Gm44113",0,NA,NA,NA,NA
"Gm44114",1.50226666611819,0.111190903637027,0.345794428160856,0.358979428636822,0.534806636331146
"Gm44115",0,NA,NA,NA,NA
"Gm44116",4.84727512360048,0.0723499384856196,0.277185844082205,0.660055180359551,0.791250914098542
"Gm44117",11.1445543760264,0.877972344758786,0.52399567961545,0.00660655312126912,0.0267570570858286
"Gm44118",0,NA,NA,NA,NA
"Gm4412",0,NA,NA,NA,NA
"Gm44120",0.0570198267268947,0.0123090226424616,0.338163593537182,0.914797268830884,NA
"Gm44121",0.0554353786206088,-0.014393081115529,0.338277469272536,0.897584542141486,NA
"Gm44123",3.32171637962013,0.269496898529171,0.447613367389159,0.103824786217853,0.220425386982612
"Gm44124",0,NA,NA,NA,NA
"Gm44125",0,NA,NA,NA,NA
"Gm44126",4.9619363885465,0.314651299615456,0.344035564197168,0.120647118266509,0.247021156703897
"Gm44127",0,NA,NA,NA,NA
"Gm44128",0,NA,NA,NA,NA
"Gm44129",0,NA,NA,NA,NA
"Gm44130",1.88642750526637,-0.224730791506292,0.404011190783524,0.127197137441345,0.256730998724767
"Gm44131",0,NA,NA,NA,NA
"Gm44132",0,NA,NA,NA,NA
"Gm44133",0,NA,NA,NA,NA
"Gm44134",0,NA,NA,NA,NA
"Gm44135",1.3768122510508,-0.117253567320489,0.35212956690173,0.297264457662618,NA
"Gm44136",24.3427794107031,0.169351405890465,0.189475781919342,0.283966386372204,0.456431238105126
"Gm44137",0,NA,NA,NA,NA
"Gm44138",0,NA,NA,NA,NA
"Gm44139",0,NA,NA,NA,NA
"Gm44140",0.262482246116805,-0.0110775319008732,0.335608919294033,0.987224095377465,NA
"Gm44141",0,NA,NA,NA,NA
"Gm44142",0,NA,NA,NA,NA
"Gm44144",2.30967676158932,-0.0429796565286337,0.301454828832986,0.760547251629581,0.86018541596635
"Gm44145",0,NA,NA,NA,NA
"Gm44146",0.523641439630226,-0.0112395457326584,0.331456030034135,0.998198012493668,NA
"Gm44147",0,NA,NA,NA,NA
"Gm44148",2.25161220849728,-0.12260142125496,0.336194757814393,0.345719066152077,0.521095482353859
"Gm44149",0,NA,NA,NA,NA
"Gm44150",0,NA,NA,NA,NA
"Gm44151",0.248706876983505,0.0302915488564212,0.337361136237001,0.74869565357383,NA
"Gm44152",1.28124568304474,-0.150835536756191,0.355316772508537,0.23674698411476,NA
"Gm44153",0.41952749653825,-0.00242570726954696,0.332840146611526,0.991217994219337,NA
"Gm44154",5.49188577391143,0.234132852230446,0.305053808744677,0.213695009567592,0.373201181888607
"Gm44155",0.0582834634616113,-0.0145486725944025,0.338290647430199,0.897584542141486,NA
"Gm44156",0.254768164828731,0.00996007072721843,0.337300702853829,0.827109051935787,NA
"Gm44157",0.307165961553613,-0.0421629986821453,0.339121260577415,0.593865911977504,NA
"Gm44158",0.0628904060424162,-0.0137214168331456,0.338284811951471,0.89758497886022,NA
"Gm44159",0,NA,NA,NA,NA
"Gm44161",0,NA,NA,NA,NA
"Gm44162",0,NA,NA,NA,NA
"Gm44163",0.332255040404621,-0.0347647594556175,0.338031089199038,0.589381574588887,NA
"Gm44164",90.7863678017532,0.226122192886758,0.142186245153857,0.079345764622762,0.180704666002938
"Gm44165",12.0929197272421,4.08578773711523,0.873589253989293,3.01183178169843e-09,1.25047390123565e-07
"Gm44166",0.0812622993761203,-0.0144770458899257,0.338350467694864,0.89758497886022,NA
"Gm44167",14.2405135473005,-0.563806091205881,0.389780688265851,0.0222278493949705,0.0686645978922617
"Gm44168",133.243485666893,-0.393991261067148,0.242248150960921,0.03605727101876,0.100244205844946
"Gm44169",0.121996976711213,0.0255825947768122,0.3389009043329,0.82210321677463,NA
"Gm44170",1.90953409397639,0.289886362948059,0.479325300365476,0.0598541188793651,0.146540849579585
"Gm44171",0.319864291983225,-0.00445052717545515,0.333869712128083,0.826427713953484,NA
"Gm44172",0.050958538881669,0.0123666810674213,0.338153909602378,0.914797706669122,NA
"Gm44173",0,NA,NA,NA,NA
"Gm44174",0.0691916679639135,-0.014007497726813,0.338308741027086,0.89758497886022,NA
"Gm44175",2.93135718374428,0.158710284642767,0.317044210235766,0.337143519911137,0.512704735033405
"Gm44176",0.0671137784338524,0.0128436019475828,0.338201627307864,0.914797268830884,NA
"Gm44177",0,NA,NA,NA,NA
"Gm44178",0.99045634654733,0.0701617626703663,0.328065354850214,0.516426860492646,NA
"Gm44180",0.27152489440933,-0.00830877878413482,0.336157421889834,0.875594591502613,NA
"Gm44181",0,NA,NA,NA,NA
"Gm44182",0.564676413323308,-0.0299959427330721,0.333898174059366,0.737060321539063,NA
"Gm44183",0,NA,NA,NA,NA
"Gm44184",0,NA,NA,NA,NA
"Gm44185",1.10116552747013,0.0685665890286113,0.326495395382777,0.547840872092953,NA
"Gm44186",0.110080457221994,-0.000407927946431257,0.337309677376857,0.991333444164024,NA
"Gm44187",5.5899763522867,0.0587417015698901,0.267123705142565,0.724889233054649,0.836185729201006
"Gm44189",1.53518199176409,0.00273770307925906,0.317342174842838,0.970108403923294,0.983764429060502
"Gm4419",73.3215002726185,0.244930144235918,0.167456528432671,0.0936869700733202,0.204321807766646
"Gm44190",5.22971791286747,-0.181478935770027,0.304497782843348,0.305532894832185,0.480509993775178
"Gm44192",0,NA,NA,NA,NA
"Gm44193",0.136305446397766,-0.000578566832345504,0.337347940433757,0.991334324814727,NA
"Gm44194",0.181646873311417,-0.0160766826580358,0.337339613055772,0.889980070652428,NA
